10	22	112	0	0
21	2	5	0	0
0	3	148	0	0
66	30	73	0	0
283	8	0	0	0
11	8	53	0	0
0	30	35	0	0
24	14	49	0	0
24	60	34	0	0
24	14	35	0	0
34	14	35	0	0
247	8	52	0	0
19	0	470	0	0
16	42	54	0	0
25	7	0	0	0
81	11	43	0	0
103	11	43	0	0
25	28	0	0	0
416	0	5	0	0
55	11	381	0	0
258	38	178	0	0
381	85	326	0	0
148	5	1	0	0
1	6	148	0	0
70	120	2	0	0
425	0	44	0	0
2	41	0	0	0
54	30	35	0	0
43	3	8	0	0
23	0	8	0	0
84	3	43	0	0
81	2	43	0	0
0	3	8	0	0
21	25	222	0	0
222	25	21	0	0
5	46	21	0	0
5	20	21	0	0
28	46	103	0	0
49	11	2	0	0
22	1	2	0	0
22	1	0	0	0
2	1	22	0	0
0	1	22	0	0
19	0	2	0	0
7	35	27	0	0
7	7	76	0	0
147	22	1	0	0
9	24	27	0	0
9	24	3	0	0
245	22	0	0	0
42	7	1	0	0
28	7	1	0	0
11	8	0	0	0
103	0	1	0	0
7	0	128	0	0
81	7	28	0	0
103	7	28	0	0
495	7	1	0	0
367	0	318	0	0
367	2	0	0	0
0	84	134	0	0
0	7	134	0	0
210	4	191	0	0
191	25	210	0	0
210	25	191	0	0
56	12	43	0	0
43	12	56	0	0
0	2	30	0	0
1	46	3	0	0
1	20	3	0	0
86	6	134	0	0
134	5	86	0	0
138	18	1	0	0
111	7	5	0	0
138	7	111	0	0
495	54	28	0	0
43	51	40	0	0
66	14	35	0	0
64	91	4	0	0
4	98	64	0	0
4	31	449	0	0
184	10	456	0	0
0	22	5	0	0
10	1	210	0	0
210	1	10	0	0
30	1	210	0	0
210	1	30	0	0
210	35	30	0	0
210	7	164	0	0
46	2	5	0	0
148	5	60	0	0
60	6	148	0	0
2	2	5	0	0
64	5	208	0	0
208	6	64	0	0
5	4	2	0	0
5	9	0	0	0
0	10	5	0	0
100	2	21	0	0
24	14	2	0	0
209	106	75	0	0
209	14	35	0	0
27	5	62	0	0
62	6	27	0	0
24	0	264	0	0
432	2	0	0	0
24	55	90	0	0
121	0	8	0	0
2	2	1	0	0
0	19	6	0	0
0	89	35	0	0
429	18	1	0	0
429	4	38	0	0
19	0	22	0	0
22	7	6	0	0
36	6	8	0	0
8	5	36	0	0
187	29	0	0	0
0	14	2	0	0
54	202	259	0	0
49	7	2	0	0
49	81	259	0	0
172	4	0	0	0
234	3	235	0	0
169	120	185	0	0
155	4	43	0	0
246	4	139	0	0
200	46	204	0	0
24	14	264	0	0
2	11	26	0	0
498	40	70	0	0
93	18	0	0	0
34	60	0	0	0
4	0	17	0	0
65	4	5	0	0
153	37	65	0	0
37	0	178	0	0
222	11	5	0	0
3	1	222	0	0
222	1	3	0	0
222	1	326	0	0
326	1	222	0	0
52	1	2	0	0
2	1	52	0	0
4	0	52	0	0
4	2	0	0	0
4	0	251	0	0
1	73	0	0	0
110	3	8	0	0
399	3	8	0	0
56	3	8	0	0
222	17	326	0	0
326	17	222	0	0
424	3	148	0	0
326	3	148	0	0
21	98	178	0	0
178	91	21	0	0
37	0	5	0	0
26	19	41	0	0
13	21	149	0	0
409	33	58	0	0
150	17	64	0	0
3	2	27	0	0
10	0	17	0	0
10	1	37	0	0
37	1	10	0	0
10	2	0	0	0
0	11	2	0	0
96	3	90	0	0
96	3	0	0	0
432	20	96	0	0
5	19	0	0	0
0	14	6	0	0
47	14	6	0	0
9	2	139	0	0
7	0	50	0	0
9	4	50	0	0
1	193	0	0	0
22	1	306	0	0
306	1	22	0	0
265	10	178	0	0
74	0	265	0	0
265	27	178	0	0
68	12	326	0	0
3	12	1	0	0
2	36	66	0	0
66	14	2	0	0
4	4	158	0	0
6	0	40	0	0
4	23	326	0	0
245	0	147	0	0
10	1	296	0	0
296	1	10	0	0
60	27	178	0	0
179	1	5	0	0
5	1	179	0	0
30	4	52	0	0
0	22	300	0	0
157	8	0	0	0
157	11	0	0	0
45	39	0	0	0
101	8	26	0	0
143	0	1	0	0
62	3	27	0	0
79	2	0	0	0
38	9	33	0	0
138	2	5	0	0
18	0	44	0	0
18	0	38	0	0
2	0	38	0	0
33	8	0	0	0
21	1	20	0	0
20	1	21	0	0
158	8	410	0	0
135	9	157	0	0
157	9	135	0	0
4	17	0	0	0
47	6	3	0	0
3	5	47	0	0
22	18	5	0	0
24	14	154	0	0
0	14	154	0	0
7	0	6	0	0
349	15	1	0	0
3	7	62	0	0
26	19	2	0	0
2	19	26	0	0
2	125	149	0	0
2	9	16	0	0
19	0	157	0	0
170	1	414	0	0
414	1	170	0	0
9	12	58	0	0
58	12	9	0	0
138	18	5	0	0
138	132	2	0	0
244	1	164	0	0
164	1	244	0	0
310	1	346	0	0
346	2	111	0	0
346	1	310	0	0
14	16	134	0	0
134	16	14	0	0
245	33	0	0	0
65	5	409	0	0
409	6	65	0	0
195	0	45	0	0
98	0	36	0	0
0	7	2	0	0
2	8	142	0	0
47	3	37	0	0
73	20	0	0	0
0	11	73	0	0
0	18	1	0	0
49	2	11	0	0
49	7	0	0	0
19	0	11	0	0
222	11	326	0	0
13	44	41	0	0
12	44	38	0	0
324	35	8	0	0
324	35	1	0	0
264	2	0	0	0
170	1	32	0	0
32	1	170	0	0
9	2	62	0	0
170	22	9	0	0
170	22	3	0	0
2	29	54	0	0
102	2	103	0	0
2	8	239	0	0
251	0	343	0	0
294	4	215	0	0
57	1	294	0	0
294	1	57	0	0
13	29	0	0	0
24	81	0	0	0
24	39	0	0	0
19	0	50	0	0
16	23	0	0	0
82	19	0	0	0
74	2	0	0	0
298	0	23	0	0
2	21	16	0	0
182	0	11	0	0
459	58	0	0	0
459	18	26	0	0
459	8	53	0	0
2	42	0	0	0
2	8	47	0	0
47	0	2	0	0
45	7	2	0	0
2	21	11	0	0
2	40	0	0	0
34	9	0	0	0
37	0	11	0	0
26	10	17	0	0
390	111	294	0	0
390	11	211	0	0
0	15	1	0	0
42	0	13	0	0
0	2	114	0	0
2	8	16	0	0
46	58	2	0	0
23	9	11	0	0
423	2	1	0	0
19	0	49	0	0
19	0	215	0	0
257	0	66	0	0
55	118	43	0	0
9	8	26	0	0
2	18	0	0	0
5	17	60	0	0
60	17	5	0	0
211	6	40	0	0
40	5	211	0	0
170	1	7	0	0
7	1	170	0	0
36	6	153	0	0
56	6	153	0	0
153	5	36	0	0
153	5	56	0	0
153	5	9	0	0
153	5	3	0	0
9	6	153	0	0
3	6	153	0	0
242	0	8	0	0
44	10	0	0	0
44	19	47	0	0
33	11	473	0	0
1	28	0	0	0
93	16	17	0	0
17	16	93	0	0
2	44	41	0	0
10	7	51	0	0
11	50	7	0	0
165	0	1	0	0
146	11	26	0	0
26	36	146	0	0
187	76	2	0	0
55	124	0	0	0
55	124	17	0	0
11	0	1	0	0
0	11	187	0	0
2	41	11	0	0
17	0	34	0	0
24	13	2	0	0
2	13	24	0	0
42	58	11	0	0
42	58	0	0	0
2	8	141	0	0
11	1	289	0	0
289	1	11	0	0
289	3	0	0	0
16	10	0	0	0
2	21	82	0	0
17	0	146	0	0
11	0	2	0	0
142	26	0	0	0
142	26	53	0	0
17	18	215	0	0
4	7	17	0	0
11	8	26	0	0
298	2	0	0	0
2	8	273	0	0
11	60	0	0	0
0	14	1	0	0
0	14	17	0	0
294	1	49	0	0
49	1	294	0	0
52	1	207	0	0
207	1	52	0	0
294	0	34	0	0
342	1	294	0	0
294	1	342	0	0
2	28	0	0	0
0	2	2	0	0
0	11	10	0	0
0	24	1	0	0
5	8	0	0	0
49	4	257	0	0
319	11	0	0	0
252	0	11	0	0
53	13	17	0	0
17	13	53	0	0
1	4	2	0	0
42	0	46	0	0
15	28	92	0	0
92	0	51	0	0
17	3	15	0	0
92	0	15	0	0
2	83	120	0	0
22	1	13	0	0
13	1	22	0	0
5	17	335	0	0
335	17	5	0	0
100	4	4	0	0
196	6	375	0	0
375	5	196	0	0
81	11	14	0	0
81	11	3	0	0
11	92	50	0	0
50	92	11	0	0
2	0	25	0	0
47	4	4	0	0
13	125	300	0	0
298	3	1	0	0
32	3	93	0	0
93	6	32	0	0
32	5	93	0	0
340	10	2	0	0
18	0	19	0	0
19	0	38	0	0
2	2	0	0	0
8	4	1	0	0
7	0	19	0	0
5	0	2	0	0
2	103	115	0	0
25	10	5	0	0
48	7	2	0	0
57	0	115	0	0
159	0	18	0	0
33	4	396	0	0
51	8	0	0	0
0	19	48	0	0
10	0	2	0	0
111	77	45	0	0
0	7	18	0	0
138	0	113	0	0
69	94	18	0	0
21	18	139	0	0
16	19	2	0	0
7	35	0	0	0
4	0	124	0	0
126	0	184	0	0
0	18	184	0	0
126	4	184	0	0
42	11	4	0	0
130	0	50	0	0
339	0	155	0	0
340	2	138	0	0
82	48	0	0	0
158	1	76	0	0
76	1	158	0	0
189	2	0	0	0
7	0	33	0	0
75	0	11	0	0
4	0	134	0	0
305	3	4	0	0
24	30	2	0	0
24	30	38	0	0
38	43	24	0	0
86	4	47	0	0
8	11	15	0	0
5	0	48	0	0
38	160	18	0	0
138	2	30	0	0
138	0	1	0	0
4	0	1	0	0
33	8	209	0	0
37	8	209	0	0
45	167	1	0	0
169	8	0	0	0
18	7	0	0	0
18	7	57	0	0
1	7	6	0	0
2	7	40	0	0
0	31	76	0	0
0	31	5	0	0
298	31	423	0	0
298	31	2	0	0
298	31	0	0	0
2	118	43	0	0
2	77	495	0	0
2	39	495	0	0
2	7	377	0	0
495	7	2	0	0
10	7	495	0	0
5	9	18	0	0
48	0	5	0	0
77	4	6	0	0
100	0	31	0	0
5	2	21	0	0
2	31	44	0	0
102	24	53	24	0
82	42	70	24	0
222	143	178	24	0
162	24	1	24	0
222	11	326	24	0
326	11	222	24	0
28	8	11	24	0
326	72	222	24	0
2	11	0	24	0
2	8	0	24	0
80	1	1	24	0
80	11	164	24	0
1	1	80	24	0
305	4	87	24	0
305	4	406	24	0
17	3	192	24	0
15	5	32	24	0
51	5	32	24	0
32	6	15	24	0
32	6	51	24	0
189	10	7	24	0
1	0	209	24	0
7	0	6	24	0
71	22	8	24	0
0	3	8	24	0
8	115	5	24	0
40	34	105	24	0
38	9	26	24	0
37	0	16	24	0
36	5	272	24	0
36	5	0	24	0
272	6	36	24	0
0	6	36	24	0
13	8	87	24	0
28	58	0	24	0
25	10	38	24	0
38	9	25	24	0
0	2	11	24	0
0	2	1	24	0
26	36	2	24	0
432	0	24	24	0
192	5	32	24	0
32	6	192	24	0
32	3	92	24	0
278	35	51	24	0
19	46	0	24	0
422	0	389	24	0
278	12	51	24	0
19	0	470	24	0
409	23	3	24	0
60	4	3	24	0
109	19	54	24	0
388	9	51	24	0
25	61	15	24	0
2	0	262	24	0
262	6	3	24	0
3	5	262	24	0
76	95	0	24	0
16	26	26	24	0
14	6	56	24	0
56	5	14	24	0
70	49	0	24	0
93	1	17	24	0
17	1	93	24	0
93	1	32	24	0
32	1	93	24	0
77	35	0	24	0
0	4	5	24	0
0	4	38	24	0
44	10	54	24	0
19	2	0	24	0
30	7	229	24	0
229	98	40	24	0
229	38	40	24	0
40	91	229	24	0
32	3	93	24	0
124	8	0	24	0
71	3	43	24	0
7	3	43	24	0
93	7	0	24	0
93	1	92	24	0
92	1	93	24	0
0	53	18	24	0
122	12	1	24	0
122	16	8	24	0
8	16	122	24	0
0	14	148	24	0
72	14	148	24	0
124	8	5	24	0
9	2	3	24	0
9	24	178	24	0
109	19	0	24	0
16	26	114	24	0
110	5	277	24	0
277	6	110	24	0
7	7	3	24	0
23	101	28	24	0
2	7	28	24	0
5	9	168	24	0
19	7	0	24	0
2	28	0	24	0
1	29	0	24	0
2	0	82	24	0
2	19	16	24	0
44	10	0	24	0
49	4	0	24	0
49	4	37	24	0
49	2	269	24	0
0	89	35	24	0
151	2	249	24	0
203	7	0	24	0
203	7	151	24	0
0	114	249	24	0
5	0	13	24	0
9	2	13	24	0
5	9	0	24	0
0	10	5	24	0
2	9	25	24	0
25	10	2	24	0
3	104	8	24	0
24	14	184	24	0
184	43	24	24	0
24	30	35	24	0
0	2	33	24	0
7	0	33	24	0
64	15	3	24	0
3	8	0	24	0
229	0	57	24	0
15	28	0	24	0
93	7	92	24	0
40	9	0	24	0
5	9	60	24	0
60	10	0	24	0
1	15	107	24	0
0	7	2	24	0
33	8	209	24	0
124	6	43	24	0
43	5	124	24	0
43	4	124	24	0
276	33	0	24	0
1	8	5	24	0
356	53	0	24	0
19	0	356	24	0
7	3	33	24	0
76	1	45	24	0
45	1	76	24	0
45	1	10	24	0
10	1	45	24	0
108	91	9	24	0
9	98	108	24	0
1	0	9	24	0
76	0	2	24	0
1	11	0	24	0
92	1	32	24	0
32	1	92	24	0
38	9	60	24	0
377	21	0	24	0
2	8	16	24	0
44	48	0	24	0
16	42	54	24	0
3	4	395	24	0
43	62	124	24	0
43	62	236	24	0
326	23	222	24	0
4	23	222	24	0
4	11	222	24	0
5	67	1	24	0
112	22	111	24	0
0	2	5	24	0
5	60	82	24	0
5	18	1	24	0
165	0	261	24	0
11	7	17	24	0
0	2	10	24	0
10	1	207	24	0
207	1	10	24	0
0	18	264	24	0
38	8	0	24	0
76	2	0	24	0
38	34	39	24	0
67	33	150	24	0
150	1	3	24	0
3	1	150	24	0
67	24	64	24	0
44	48	6	24	0
242	0	8	24	0
242	0	250	24	0
87	17	11	24	0
28	22	0	24	0
2	0	107	24	0
2	8	26	24	0
2	8	70	24	0
17	22	257	24	0
251	2	0	24	0
2	59	0	24	0
49	4	251	24	0
55	4	251	24	0
409	33	58	24	0
409	7	58	24	0
304	65	212	24	0
142	19	0	24	0
2	0	4	24	0
8	2	105	24	0
48	9	7	24	0
8	4	355	24	0
0	10	2	24	0
51	0	109	24	0
84	0	8	24	0
229	9	2	24	0
87	7	0	24	0
64	73	0	24	0
93	6	32	24	0
32	5	93	24	0
270	12	174	24	0
174	12	270	24	0
33	43	66	24	0
208	0	40	24	0
2	8	308	24	0
2	2	0	24	0
52	0	187	24	0
37	25	84	24	0
84	25	37	24	0
84	35	0	24	0
55	21	1	24	0
52	11	1	24	0
377	78	33	24	0
32	3	15	24	0
51	7	15	24	0
0	11	184	24	0
38	52	209	24	0
79	9	104	24	0
104	10	79	24	0
104	0	88	24	0
104	10	5	24	0
5	9	104	24	0
290	3	0	24	0
290	3	2	24	0
7	2	13	24	0
150	16	3	24	0
3	16	150	24	0
2	21	0	24	0
432	3	90	24	0
24	3	90	24	0
140	0	25	24	0
9	15	292	24	0
36	13	31	24	0
36	13	56	24	0
36	13	9	24	0
36	13	6	24	0
31	13	36	24	0
31	13	56	24	0
31	13	9	24	0
31	13	6	24	0
56	13	36	24	0
56	13	31	24	0
56	13	9	24	0
56	13	6	24	0
9	13	36	24	0
9	13	31	24	0
9	13	56	24	0
9	13	6	24	0
6	13	36	24	0
6	13	31	24	0
6	13	56	24	0
6	13	9	24	0
34	11	329	24	0
34	11	215	24	0
34	108	17	24	0
34	14	329	24	0
34	0	329	24	0
4	0	435	24	0
112	45	367	24	0
19	0	16	24	0
105	135	60	24	0
5	9	105	24	0
5	8	408	24	0
282	9	375	24	0
24	55	35	24	0
76	11	24	24	0
82	10	364	24	0
9	12	292	24	0
292	12	9	24	0
45	0	55	24	0
25	27	18	24	0
25	10	0	24	0
0	10	25	24	0
170	3	148	24	0
170	3	323	24	0
9	4	108	24	0
8	0	153	24	0
1	56	5	24	0
74	0	78	24	0
24	179	30	24	0
9	2	1	24	0
11	4	49	24	0
4	0	1	24	0
43	15	1	24	0
76	0	18	24	0
78	8	5	24	0
114	0	5	24	0
250	0	16	24	0
1	65	52	24	0
1	65	111	24	0
38	61	64	24	0
38	27	88	24	0
2	27	64	24	0
37	31	73	24	0
0	2	386	24	0
2	24	106	24	0
7	2	0	24	0
25	53	135	24	0
449	9	157	24	0
157	9	449	24	0
157	9	135	24	0
0	11	1	24	0
23	123	5	24	0
5	0	23	24	0
45	136	381	24	0
381	0	108	24	0
381	6	178	24	0
178	5	381	24	0
381	38	178	24	0
19	0	2	24	0
9	5	489	24	0
489	6	9	24	0
0	53	89	24	0
6	8	70	24	0
37	2	0	24	0
15	5	17	24	0
51	5	17	24	0
17	6	15	24	0
17	6	51	24	0
93	13	32	24	0
32	13	93	24	0
15	11	51	24	0
51	11	15	24	0
38	9	53	24	0
53	9	38	24	0
64	11	1	24	0
76	0	48	24	0
211	29	277	24	0
163	29	277	24	0
19	0	277	24	0
0	10	356	24	0
356	9	0	24	0
55	4	38	24	0
2	0	392	24	0
76	0	111	24	0
10	3	72	24	0
298	45	35	24	0
495	0	81	24	0
82	53	89	24	0
82	10	0	24	0
13	8	16	24	0
83	79	1	24	0
77	35	131	24	0
77	35	1	24	0
222	18	5	24	0
60	10	5	24	0
356	9	132	24	0
68	10	113	24	0
68	10	356	24	0
113	10	68	24	0
19	0	68	24	0
356	9	68	24	0
1	3	148	24	0
485	29	0	24	0
276	2	0	24	0
4	4	454	24	0
76	0	38	24	0
179	0	394	24	0
1	24	0	24	0
9	0	2	24	0
257	2	0	24	0
10	1	296	24	0
296	1	10	24	0
76	0	91	24	0
459	8	0	24	0
456	12	229	24	0
44	53	6	24	0
53	14	35	24	0
0	63	103	24	0
115	26	0	24	0
57	4	28	24	0
2	39	495	24	0
5	38	271	24	0
2	41	149	24	0
4	143	178	24	0
11	6	178	24	0
178	5	11	24	0
10	0	37	24	0
101	8	26	24	0
101	47	0	24	0
2	47	0	24	0
4	0	13	24	0
49	23	343	24	0
49	2	17	24	0
113	10	60	24	0
60	10	113	24	0
60	10	4	24	0
57	0	23	24	0
4	4	158	24	0
44	10	2	24	0
2	40	0	24	0
116	7	1	24	0
0	2	142	24	0
52	18	0	24	0
16	18	0	24	0
485	66	1	24	0
1	0	39	24	0
2	21	26	24	0
16	36	0	24	0
13	0	5	24	0
13	25	48	24	0
48	25	13	24	0
48	0	5	24	0
1	0	121	24	0
0	24	39	24	0
16	10	0	24	0
45	2	2	24	0
45	4	2	24	0
45	2	54	24	0
104	49	39	24	0
0	2	141	24	0
24	14	35	24	0
24	33	53	24	0
10	0	1	24	0
9	2	139	24	0
7	0	50	24	0
9	4	50	24	0
3	2	64	24	0
3	24	16	24	0
154	22	155	24	0
154	4	155	24	0
154	22	4	24	0
10	22	155	24	0
339	94	14	24	0
339	0	155	24	0
109	9	0	24	0
0	10	109	24	0
0	49	6	24	0
1	47	0	24	0
245	0	147	24	0
76	1	441	24	0
441	1	76	24	0
0	36	26	24	0
409	0	65	24	0
404	3	174	24	0
320	3	174	24	0
44	53	89	24	0
250	25	48	24	0
48	25	250	24	0
78	1	121	24	0
121	1	78	24	0
121	1	2	24	0
2	1	121	24	0
19	0	5	24	0
121	40	5	24	0
2	21	149	24	0
4	2	0	24	0
15	0	93	24	0
32	3	0	24	0
68	10	5	24	0
138	0	5	24	0
44	10	38	24	0
44	27	2	24	0
38	9	44	24	0
44	10	18	24	0
0	10	18	24	0
44	27	18	24	0
22	0	6	24	0
6	5	22	24	0
22	6	6	24	0
17	35	0	24	0
78	17	0	24	0
13	18	0	24	0
262	14	35	24	0
0	7	1	24	0
4	2	70	24	0
4	1	318	24	0
318	1	4	24	0
5	28	86	24	0
5	8	86	24	0
4	7	57	24	0
28	2	0	24	0
77	25	143	24	0
143	25	77	24	0
143	24	0	24	0
143	33	77	24	0
21	22	143	24	0
0	7	73	24	0
401	2	0	24	0
10	2	30	24	0
2	29	39	24	0
0	2	2	24	0
487	11	106	24	0
487	7	106	24	0
66	7	381	24	0
178	2	222	24	0
0	20	116	24	0
39	8	146	24	0
39	8	0	24	0
42	2	16	24	0
119	17	0	24	0
119	18	0	24	0
55	4	37	24	0
55	12	116	24	0
63	31	0	24	0
7	0	128	24	0
13	94	89	24	0
48	0	38	24	0
42	20	54	24	0
472	23	36	24	0
70	7	184	24	0
16	10	47	24	0
16	10	70	24	0
16	10	54	24	0
38	9	47	24	0
38	9	70	24	0
38	9	54	24	0
76	28	70	24	0
76	28	54	24	0
5	3	31	24	0
87	56	5	24	0
245	0	1	24	0
307	1	267	24	0
267	1	307	24	0
7	24	178	24	0
84	3	8	24	0
377	11	28	24	0
487	0	1	24	0
334	23	1	24	0
162	0	487	24	0
175	9	0	24	0
142	10	175	24	0
142	10	2	24	0
42	8	0	24	0
159	2	1	24	0
159	0	42	24	0
46	8	53	24	0
16	19	0	24	0
0	11	30	24	0
2	10	23	24	0
2	10	0	24	0
0	18	2	24	0
52	2	2	24	0
52	18	2	24	0
52	0	89	24	0
187	25	52	24	0
52	25	187	24	0
37	16	63	24	0
63	16	37	24	0
63	2	30	24	0
0	14	35	24	0
18	7	310	24	0
18	7	43	24	0
46	8	0	24	0
24	14	2	24	0
0	19	24	24	0
2	43	24	24	0
252	65	143	24	0
25	10	135	24	0
121	0	2	24	0
22	1	2	24	0
2	1	22	24	0
93	7	8	24	0
138	0	2	24	0
87	74	7	24	0
87	75	5	24	0
429	4	38	24	0
0	59	187	24	0
0	59	259	24	0
2	83	11	24	0
143	3	11	24	0
7	0	143	24	0
11	5	4	24	0
4	6	11	24	0
0	11	65	24	0
454	0	128	24	0
8	13	87	24	0
87	72	8	24	0
264	2	5	24	0
264	2	314	24	0
148	5	326	24	0
326	6	148	24	0
116	0	63	24	0
97	12	3	24	0
39	8	70	24	0
44	26	0	24	0
179	1	5	24	0
5	1	179	24	0
2	113	89	24	0
52	0	16	24	0
52	0	1	24	0
106	2	39	24	0
48	49	54	24	0
367	2	0	24	0
112	45	35	24	0
158	5	7	24	0
7	6	158	24	0
7	6	221	24	0
221	5	7	24	0
58	0	27	24	0
27	5	62	24	0
62	6	27	24	0
5	132	2	24	0
143	35	6	24	0
224	9	0	24	0
24	159	297	24	0
24	0	264	24	0
89	58	0	24	0
148	13	7	24	0
7	13	148	24	0
326	14	381	24	0
326	23	381	24	0
2	0	16	24	0
0	2	489	24	0
44	10	356	24	0
13	8	44	24	0
48	21	2	24	0
2	43	0	24	0
52	0	394	24	0
52	12	112	24	0
394	2	146	24	0
394	2	54	24	0
409	88	58	24	0
409	11	0	24	0
26	33	65	24	0
121	0	410	24	0
0	10	7	24	0
204	0	76	24	0
5	47	30	24	0
28	7	427	24	0
28	78	427	24	0
454	2	0	24	0
67	0	5	24	0
10	0	5	24	0
148	5	178	24	0
178	6	148	24	0
24	14	27	24	0
0	10	135	24	0
326	11	258	24	0
16	10	89	24	0
135	4	86	24	0
2	8	5	24	0
1	24	54	24	0
394	0	1	24	0
45	11	1	24	0
19	0	347	24	0
231	34	132	24	0
265	27	178	24	0
132	7	381	24	0
112	4	52	24	0
157	8	0	24	0
9	4	65	24	0
4	35	0	24	0
22	18	5	24	0
24	14	154	24	0
0	14	154	24	0
349	15	1	24	0
4	11	43	24	0
459	8	314	24	0
459	8	4	24	0
28	72	459	24	0
5	9	64	24	0
2	41	26	24	0
2	29	0	24	0
311	49	0	24	0
311	10	0	24	0
142	10	53	24	0
2	42	70	24	0
2	41	11	24	0
0	10	11	24	0
2	20	0	24	0
2	8	142	24	0
2	11	142	24	0
11	1	2	24	0
2	1	11	24	0
142	0	2	24	0
16	23	0	24	0
2	7	343	24	0
2	60	73	24	0
2	42	0	24	0
0	30	426	24	0
1	20	0	24	0
215	0	1	24	0
0	60	2	24	0
55	9	257	24	0
0	11	10	24	0
34	93	17	24	0
256	0	23	24	0
17	0	11	24	0
0	10	17	24	0
133	7	17	24	0
133	10	17	24	0
345	108	42	24	0
111	108	42	24	0
96	1	34	24	0
34	1	96	24	0
13	21	0	24	0
2	27	357	24	0
15	17	51	24	0
51	17	15	24	0
2	36	16	24	0
401	0	1	24	0
147	33	1	24	0
41	8	0	24	0
0	11	2	24	0
11	8	0	24	0
2	17	459	24	0
459	18	1	24	0
0	59	130	24	0
2	9	11	24	0
2	18	0	24	0
54	14	35	24	0
0	14	2	24	0
0	7	420	24	0
13	3	2	24	0
454	0	3	24	0
1	12	128	24	0
82	10	26	24	0
5	4	1	24	0
128	5	173	24	0
454	1	173	24	0
